ObjectId,lat,long,offence,location,year,month,date,dayofweek,MCI,Arrest
7930,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/24 05:00:00+00,Wednesday ,Auto Theft,1
7931,43.7336191,-79.6005249,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,November,2021/11/25 05:00:00+00,Thursday  ,Auto Theft,1
7932,43.73319325,-79.61945923,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2021,November,2021/11/25 05:00:00+00,Thursday  ,Auto Theft,1
7933,43.74671185,-79.6025918,Theft Of Motor Vehicle,"Private Property Structure (Pool, Shed, Detached Garage)",2021,November,2021/11/25 05:00:00+00,Thursday  ,Auto Theft,1
7934,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/24 05:00:00+00,Wednesday ,Auto Theft,1
7935,43.74687755,-79.62198544,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/01 04:00:00+00,Monday    ,Auto Theft,1
7936,43.68642313,-79.60079352,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/11 05:00:00+00,Thursday  ,Auto Theft,1
7937,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/19 05:00:00+00,Friday    ,Auto Theft,1
7938,43.70483448,-79.56344984,Theft Of Motor Vehicle,"Religious Facilities (Synagogue, Church, Convent, Mosque)",2021,November,2021/11/27 05:00:00+00,Saturday  ,Auto Theft,1
7939,43.68482069,-79.58378351,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/26 05:00:00+00,Friday    ,Auto Theft,1
7940,43.71653266,-79.59257596,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/30 05:00:00+00,Tuesday   ,Auto Theft,1
7941,43.74364194,-79.60387564,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,November,2021/11/30 05:00:00+00,Tuesday   ,Auto Theft,1
7942,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,November,2021/11/30 05:00:00+00,Tuesday   ,Auto Theft,1
7943,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/30 05:00:00+00,Tuesday   ,Auto Theft,1
7944,43.72461613,-79.60225591,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,November,2021/11/30 05:00:00+00,Tuesday   ,Auto Theft,1
7945,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/01 05:00:00+00,Wednesday ,Auto Theft,1
7946,43.71176933,-79.59097544,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2021,December,2021/12/01 05:00:00+00,Wednesday ,Auto Theft,1
7947,43.72091378,-79.61676877,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/02 05:00:00+00,Thursday  ,Auto Theft,1
7948,43.72461613,-79.60225591,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/05 05:00:00+00,Sunday    ,Auto Theft,1
7949,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/28 05:00:00+00,Sunday    ,Auto Theft,1
7950,43.72040494,-79.61255501,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/06 05:00:00+00,Monday    ,Auto Theft,1
7951,43.70906126,-79.58721817,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/05 05:00:00+00,Sunday    ,Auto Theft,1
7952,43.68794902,-79.58678411,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/06 05:00:00+00,Monday    ,Auto Theft,1
7953,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/07 05:00:00+00,Tuesday   ,Auto Theft,1
7954,43.70107981,-79.59513798,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/06 05:00:00+00,Monday    ,Auto Theft,1
7955,43.68482069,-79.58378351,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/08 05:00:00+00,Wednesday ,Auto Theft,1
7956,43.69078816,-79.58727282,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/10 05:00:00+00,Friday    ,Auto Theft,1
7957,43.67689492,-79.59102457,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,October,2021/10/28 04:00:00+00,Thursday  ,Auto Theft,1
7958,43.73183406,-79.60070124,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,December,2021/12/10 05:00:00+00,Friday    ,Auto Theft,1
7959,43.69151045,-79.59766862,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/05 05:00:00+00,Sunday    ,Auto Theft,1
7960,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2021,December,2021/12/07 05:00:00+00,Tuesday   ,Auto Theft,1
7961,43.68951723,-79.58726582,Theft Of Motor Vehicle,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2021,December,2021/12/12 05:00:00+00,Sunday    ,Auto Theft,1
7962,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/05 05:00:00+00,Sunday    ,Auto Theft,1
7963,43.74815678,-79.60193533,Theft Of Motor Vehicle,"Private Property Structure (Pool, Shed, Detached Garage)",2021,December,2021/12/12 05:00:00+00,Sunday    ,Auto Theft,1
7964,43.74815678,-79.60193533,Theft Of Motor Vehicle,"Private Property Structure (Pool, Shed, Detached Garage)",2021,December,2021/12/12 05:00:00+00,Sunday    ,Auto Theft,1
7965,43.71794526,-79.57790348,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/10 05:00:00+00,Friday    ,Auto Theft,1
7966,43.75194965,-79.60307206,Theft Of Motor Vehicle,"Streets, Roads, Highways (Bicycle Path, Private Road)",2021,December,2021/12/13 05:00:00+00,Monday    ,Auto Theft,1
7967,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,November,2021/11/28 05:00:00+00,Sunday    ,Auto Theft,1
7968,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/14 05:00:00+00,Tuesday   ,Auto Theft,1
7969,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/14 05:00:00+00,Tuesday   ,Auto Theft,1
7970,43.70092446,-79.56153504,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/16 05:00:00+00,Thursday  ,Auto Theft,1
7971,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/16 05:00:00+00,Thursday  ,Auto Theft,1
7972,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/17 05:00:00+00,Friday    ,Auto Theft,1
7973,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/17 05:00:00+00,Friday    ,Auto Theft,1
7974,43.71422313,-79.59415049,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/18 05:00:00+00,Saturday  ,Auto Theft,1
7975,43.72040494,-79.61255501,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,December,2021/12/18 05:00:00+00,Saturday  ,Auto Theft,1
7976,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/03 05:00:00+00,Friday    ,Auto Theft,1
7977,43.71526756,-79.57177694,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/18 05:00:00+00,Saturday  ,Auto Theft,1
7978,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/18 05:00:00+00,Saturday  ,Auto Theft,1
7979,43.70602991,-79.60417825,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/19 05:00:00+00,Sunday    ,Auto Theft,1
7980,43.71844401,-79.60169835,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/19 05:00:00+00,Sunday    ,Auto Theft,1
7981,43.69653141,-79.57309476,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/20 05:00:00+00,Monday    ,Auto Theft,1
7982,43.72535689,-79.57542692,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/23 05:00:00+00,Thursday  ,Auto Theft,1
7983,43.69151045,-79.59766862,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,November,2021/11/24 05:00:00+00,Wednesday ,Auto Theft,1
7984,43.68675813,-79.59552737,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/24 05:00:00+00,Friday    ,Auto Theft,1
7985,43.74097037,-79.5974685,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/25 05:00:00+00,Saturday  ,Auto Theft,1
7986,43.71384637,-79.58107841,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/26 05:00:00+00,Sunday    ,Auto Theft,1
7987,43.69151045,-79.59766862,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/12 05:00:00+00,Sunday    ,Auto Theft,1
7988,43.74032998,-79.59672101,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/28 05:00:00+00,Tuesday   ,Auto Theft,1
7989,43.74032998,-79.59672101,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/28 05:00:00+00,Tuesday   ,Auto Theft,1
7990,43.72372896,-79.57481477,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/29 05:00:00+00,Wednesday ,Auto Theft,1
7991,43.69021298,-79.57702746,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/23 05:00:00+00,Thursday  ,Auto Theft,1
7992,43.70395072,-79.56680825,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,December,2021/12/23 05:00:00+00,Thursday  ,Auto Theft,1
7993,43.70395072,-79.56680825,Theft Of Motor Vehicle,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2021,December,2021/12/23 05:00:00+00,Thursday  ,Auto Theft,1
7994,43.74428237,-79.60751813,Theft Of Motor Vehicle,"Parking Lots (Apt., Commercial Or Non-Commercial)",2021,December,2021/12/29 05:00:00+00,Wednesday ,Auto Theft,0
7995,43.75038949,-79.6076399,Theft Of Motor Vehicle,"Single Home, House (Attach Garage, Cottage, Mobile)",2021,December,2021/12/21 05:00:00+00,Tuesday   ,Auto Theft,1
7996,43.7468156,-79.58376752,Assault With Weapon,"Apartment (Rooming House, Condo)",2014,January,2014/01/04 05:00:00+00,Saturday  ,Assault,0
7997,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2014,January,2014/01/04 05:00:00+00,Saturday  ,Assault,1
7998,43.74311454,-79.59282796,Assault,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",2014,January,2014/01/07 05:00:00+00,Tuesday   ,Assault,0
7999,43.74849038,-79.58705975,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2014,January,2014/01/08 05:00:00+00,Wednesday ,Assault,1
8000,43.73688887,-79.58755582,B&E,"Apartment (Rooming House, Condo)",2014,January,2014/01/10 05:00:00+00,Friday    ,Break and Enter,0
8001,43.74326507,-79.58207638,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,September,2017/09/16 04:00:00+00,Saturday  ,Assault,0
8002,43.73908012,-79.59278328,Assault,"Private Property Structure (Pool, Shed, Detached Garage)",2017,September,2017/09/17 04:00:00+00,Sunday    ,Assault,1
8003,43.74326507,-79.58207638,Assault,Bar / Restaurant,2017,September,2017/09/17 04:00:00+00,Sunday    ,Assault,0
8004,43.74602288,-79.59049707,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/17 04:00:00+00,Sunday    ,Break and Enter,1
8005,43.73397143,-79.5825711,Assault,Schools During Supervised Activity,2017,September,2017/09/13 04:00:00+00,Wednesday ,Assault,0
8006,43.74413435,-79.58248256,Assault,"Apartment (Rooming House, Condo)",2017,June,2017/06/01 04:00:00+00,Thursday  ,Assault,1
8007,43.74326507,-79.58207638,Robbery - Business,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,September,2017/09/19 04:00:00+00,Tuesday   ,Robbery,0
8008,43.73202412,-79.58938369,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,September,2017/09/20 04:00:00+00,Wednesday ,Assault,1
8009,43.73202412,-79.58938369,Assault,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,September,2017/09/20 04:00:00+00,Wednesday ,Assault,0
8010,43.74109549,-79.58919312,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/21 04:00:00+00,Thursday  ,Assault,0
8011,43.7468156,-79.58376752,Assault With Weapon,Schools During Un-Supervised Activity,2017,September,2017/09/22 04:00:00+00,Friday    ,Assault,1
8012,43.74621435,-79.59140609,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/24 04:00:00+00,Sunday    ,Assault,0
8013,43.75097753,-79.58578825,Assault,"Parking Lots (Apt., Commercial Or Non-Commercial)",2017,September,2017/09/26 04:00:00+00,Tuesday   ,Assault,1
8014,43.73869605,-79.58849474,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/26 04:00:00+00,Tuesday   ,Assault,0
8015,43.7552523,-79.58936831,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/15 04:00:00+00,Friday    ,Assault,1
8016,43.75143451,-79.59683248,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/26 04:00:00+00,Tuesday   ,Assault,0
8017,43.73908012,-79.59278328,Assault Peace Officer Wpn/Cbh,"Parking Lots (Apt., Commercial Or Non-Commercial)",2017,September,2017/09/26 04:00:00+00,Tuesday   ,Assault,1
8018,43.75895299,-79.59565149,Assault With Weapon,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/27 04:00:00+00,Wednesday ,Assault,0
8019,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/27 04:00:00+00,Wednesday ,Assault,1
8020,43.73881001,-79.58986714,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/27 04:00:00+00,Wednesday ,Assault,0
8021,43.73839195,-79.58264743,Assault,"Apartment (Rooming House, Condo)",2017,September,2017/09/28 04:00:00+00,Thursday  ,Assault,1
8022,43.73869605,-79.58849474,Assault With Weapon,"Apartment (Rooming House, Condo)",2017,September,2017/09/30 04:00:00+00,Saturday  ,Assault,0
8023,43.75960903,-79.58987105,Discharge Firearm - Recklessly,"Open Areas (Lakes, Parks, Rivers)",2017,September,2017/09/30 04:00:00+00,Saturday  ,Assault,1
8024,43.73401277,-79.59033164,Robbery - Other,Community Group Home,2017,October,2017/10/01 04:00:00+00,Sunday    ,Robbery,0
8025,43.7468156,-79.58376752,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/02 04:00:00+00,Monday    ,Assault,1
8026,43.7468156,-79.58376752,Assault,Schools During Supervised Activity,2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,0
8027,43.7468156,-79.58376752,Assault,Schools During Supervised Activity,2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,1
8028,43.7468156,-79.58376752,Assault,Schools During Supervised Activity,2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,1
8029,43.74326507,-79.58207638,Assault,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,1
8030,43.74109549,-79.58919312,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,0
8031,43.73688887,-79.58755582,Assault Bodily Harm,"Apartment (Rooming House, Condo)",2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,1
8032,43.73688887,-79.58755582,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/03 04:00:00+00,Tuesday   ,Assault,1
8033,43.74927507,-79.59224138,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/08 04:00:00+00,Sunday    ,Assault,0
8034,43.74533099,-79.59190438,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/21 04:00:00+00,Thursday  ,Assault,1
8035,43.74533099,-79.59190438,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,September,2017/09/21 04:00:00+00,Thursday  ,Assault,0
8036,43.75780917,-79.59164357,Robbery - Swarming,"Streets, Roads, Highways (Bicycle Path, Private Road)",2017,October,2017/10/09 04:00:00+00,Monday    ,Robbery,1
8037,43.75458247,-79.59774033,B&E,Schools During Un-Supervised Activity,2017,October,2017/10/06 04:00:00+00,Friday    ,Break and Enter,0
8038,43.74344833,-79.58740897,Robbery With Weapon,"Apartment (Rooming House, Condo)",2017,October,2017/10/11 04:00:00+00,Wednesday ,Robbery,1
8039,43.75072723,-79.59514668,Assault,Schools During Supervised Activity,2017,October,2017/10/12 04:00:00+00,Thursday  ,Assault,0
8040,43.74473174,-79.5936088,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/14 04:00:00+00,Saturday  ,Assault,1
8041,43.74473174,-79.5936088,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/14 04:00:00+00,Saturday  ,Assault,0
8042,43.74473174,-79.5936088,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/14 04:00:00+00,Saturday  ,Assault,1
8043,43.73507797,-79.5798419,B&E,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,October,2017/10/14 04:00:00+00,Saturday  ,Break and Enter,0
8044,43.75593284,-79.58950179,B&E,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",2017,October,2017/10/14 04:00:00+00,Saturday  ,Break and Enter,0
8045,43.7468156,-79.58376752,Assault,"Streets, Roads, Highways (Bicycle Path, Private Road)",2017,October,2017/10/15 04:00:00+00,Sunday    ,Assault,1
8046,43.73226071,-79.58527088,Assault,"Single Home, House (Attach Garage, Cottage, Mobile)",2017,October,2017/10/15 04:00:00+00,Sunday    ,Assault,0
8047,43.75458247,-79.59774033,B&E W'Intent,Schools During Un-Supervised Activity,2017,October,2017/10/17 04:00:00+00,Tuesday   ,Break and Enter,0
8048,43.75097753,-79.58578825,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/18 04:00:00+00,Wednesday ,Assault,0
8049,43.74449877,-79.58267194,Assault,"Apartment (Rooming House, Condo)",2017,October,2017/10/19 04:00:00+00,Thursday  ,Assault,0
8050,43.74109549,-79.58919312,Assault,"Open Areas (Lakes, Parks, Rivers)",2017,October,2017/10/19 04:00:00+00,Thursday  ,Assault,0
