X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location,primary_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,year,month,time,occurrencedayofyear,dayofweek,occurrencehour,MCI,Hood_ID,Neighbourhood,Long,Lat,ObjectId,Zone,Season,Arrest
-8861138.56,5424467.594,48549,GO-20151538523,D23,2015/09/06 04:00:00+00,2015/09/06 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,September,6,249,Sunday    ,18,2015,September,6,249,Sunday    ,18,Break and Enter,1,West Humber-Clairville,-79.60096203,43.73463396,909,West,Autumn,0
-8861462.901,5425855.512,48583,GO-20151542716,D23,2015/09/07 04:00:00+00,2015/09/07 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,200,Robbery - Mugging,2015,September,7,250,Monday    ,2,2015,September,7,250,Monday    ,2,Robbery,1,West Humber-Clairville,-79.60387564,43.74364194,910,West,Autumn,0
-8860525.974,5424911.616,48619,GO-20151546240,D23,2015/09/07 04:00:00+00,2015/09/07 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2015,September,7,250,Monday    ,18,2015,September,7,250,Monday    ,18,Robbery,1,West Humber-Clairville,-79.59545908,43.73751593,911,West,Autumn,0
-8857141.741,5420400.118,48658,GO-20151549144,D23,2015/09/08 04:00:00+00,2015/09/08 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2015,September,8,251,Tuesday   ,9,2015,September,8,251,Tuesday   ,9,Assault,1,West Humber-Clairville,-79.565058,43.70822708,912,West,Autumn,0
-8857840.203,5420911.678,48865,GO-20151561902,D23,2015/09/05 04:00:00+00,2015/09/10 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,2015,September,10,253,Thursday  ,8,2015,September,5,248,Saturday  ,18,Theft Over,1,West Humber-Clairville,-79.57133239,43.71154887,913,West,Autumn,0
-8860605.65,5424288.882,48926,GO-20151568993,D23,2015/09/11 04:00:00+00,2015/09/11 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2015,September,11,254,Friday    ,9,2015,September,11,254,Friday    ,9,Break and Enter,1,West Humber-Clairville,-79.59617482,43.73347397,914,North,Autumn,0
-8857964.826,5421754.513,49017,GO-20151575562,D23,2015/09/11 04:00:00+00,2015/09/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,220,B&E W'Intent,2015,September,12,255,Saturday  ,9,2015,September,11,254,Friday    ,17,Break and Enter,1,West Humber-Clairville,-79.57245189,43.71702138,915,North,Autumn,0
-8861868.382,5425954.195,49019,GO-20151575686,D23,2015/09/12 04:00:00+00,2015/09/12 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,September,12,255,Saturday  ,12,2015,September,12,255,Saturday  ,2,Break and Enter,1,West Humber-Clairville,-79.60751813,43.74428237,916,North,Winter,0
-8858337.846,5423833.978,49049,GO-20151578437,D23,2015/09/12 04:00:00+00,2015/09/12 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,September,12,255,Saturday  ,18,2015,September,12,255,Saturday  ,18,Assault,1,West Humber-Clairville,-79.57580279,43.73052116,917,North,Winter,0
-8860421.152,5423425.602,49272,GO-20151594058,D23,2015/09/15 04:00:00+00,2015/09/15 04:00:00+00,Retirement Home,Other,1430,100,Assault,2015,September,15,258,Tuesday   ,11,2015,September,15,258,Tuesday   ,10,Assault,1,West Humber-Clairville,-79.59451745,43.72787024,918,North,Winter,0
-8862342.134,5424013.861,49286,GO-20151595025,D23,2015/09/15 04:00:00+00,2015/09/15 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,September,15,258,Tuesday   ,13,2015,September,15,258,Tuesday   ,13,Assault,1,West Humber-Clairville,-79.61177392,43.73168881,919,North,Winter,0
-8860993.069,5425152.865,49300,GO-20151596869,D23,2015/09/15 04:00:00+00,2015/09/15 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,September,15,258,Tuesday   ,18,2015,September,15,258,Tuesday   ,18,Assault,1,West Humber-Clairville,-79.59965506,43.73908173,920,North,Winter,0
-8857320.445,5420935.747,49325,GO-20151597678,D23,2015/09/15 04:00:00+00,2015/09/15 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2015,September,15,258,Tuesday   ,21,2015,September,15,258,Tuesday   ,21,Assault,1,West Humber-Clairville,-79.56666332,43.71170516,921,South,Winter,0
-8862897.54,5422713.834,49377,GO-20151599559,D23,2015/09/16 04:00:00+00,2015/09/16 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,September,16,259,Wednesday ,8,2015,September,16,259,Wednesday ,7,Assault,1,West Humber-Clairville,-79.61676322,43.72324962,922,South,Winter,0
-8862897.54,5422713.834,49378,GO-20151599559,D23,2015/09/16 04:00:00+00,2015/09/16 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2015,September,16,259,Wednesday ,8,2015,September,16,259,Wednesday ,7,Assault,1,West Humber-Clairville,-79.61676322,43.72324962,923,South,Winter,0
-8857855.718,5422475.555,49479,GO-20151607756,D23,2015/09/17 04:00:00+00,2015/09/17 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,200,Robbery - Mugging,2015,September,17,260,Thursday  ,12,2015,September,17,260,Thursday  ,12,Robbery,1,West Humber-Clairville,-79.57147176,43.72170269,924,South,Winter,0
-8860533.576,5417094.556,49534,GO-20151611883,D23,2015/09/12 04:00:00+00,2015/09/18 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2120,210,Unlawfully In Dwelling-House,2015,September,18,261,Friday    ,0,2015,September,12,255,Saturday  ,19,Break and Enter,1,West Humber-Clairville,-79.59552737,43.68675813,925,South,Winter,0
-8860533.576,5417094.556,49535,GO-20151611883,D23,2015/09/12 04:00:00+00,2015/09/18 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2130,210,Theft Over,2015,September,18,261,Friday    ,0,2015,September,12,255,Saturday  ,19,Theft Over,1,West Humber-Clairville,-79.59552737,43.68675813,926,South,Winter,0
-8863144.146,5422368.246,49574,GO-20151615800,D23,2015/09/18 04:00:00+00,2015/09/18 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1610,200,Robbery - Mugging,2015,September,18,261,Friday    ,16,2015,September,18,261,Friday    ,13,Robbery,1,West Humber-Clairville,-79.61897852,43.72100602,927,South,Winter,0
-8857889.69,5421484.394,49611,GO-20151617962,D23,2015/09/18 04:00:00+00,2015/09/18 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1420,100,Assault With Weapon,2015,September,18,261,Friday    ,22,2015,September,18,261,Friday    ,22,Assault,1,West Humber-Clairville,-79.57177694,43.71526756,928,South,Winter,0
-8857889.69,5421484.394,49612,GO-20151617962,D23,2015/09/18 04:00:00+00,2015/09/18 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,2015,September,18,261,Friday    ,22,2015,September,18,261,Friday    ,22,Robbery,1,West Humber-Clairville,-79.57177694,43.71526756,929,South,Winter,0
-8858367.02,5417292.484,49638,GO-20151619194,D23,2015/09/19 04:00:00+00,2015/09/19 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2015,September,19,262,Saturday  ,4,2015,September,19,262,Saturday  ,4,Break and Enter,1,West Humber-Clairville,-79.57606486,43.68804385,930,South,Winter,0
-8861664.974,5423588.653,49726,GO-20151624252,D23,2015/09/20 04:00:00+00,2015/09/20 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2015,September,20,263,Sunday    ,0,2015,September,20,263,Sunday    ,0,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,931,South,Winter,0
-8861664.974,5423588.653,49727,GO-20151624252,D23,2015/09/20 04:00:00+00,2015/09/20 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2015,September,20,263,Sunday    ,0,2015,September,20,263,Sunday    ,0,Assault,1,West Humber-Clairville,-79.60569089,43.72892868,932,South,Winter,0
-8863017.165,5424530.18,49730,GO-20151625030,D23,2015/09/20 04:00:00+00,2015/09/20 04:00:00+00,"Gas Station (Self, Full, Attached Convenience)",Commercial,1610,100,Robbery With Weapon,2015,September,20,263,Sunday    ,4,2015,September,20,263,Sunday    ,4,Robbery,1,West Humber-Clairville,-79.61783783,43.73504019,933,East,Winter,0
-8863017.165,5424530.18,49731,GO-20151625030,D23,2015/09/20 04:00:00+00,2015/09/20 04:00:00+00,"Gas Station (Self, Full, Attached Convenience)",Commercial,1610,210,Robbery - Business,2015,September,20,263,Sunday    ,4,2015,September,20,263,Sunday    ,4,Robbery,1,West Humber-Clairville,-79.61783783,43.73504019,934,East,Winter,0
-8863253.187,5424301.024,49754,GO-20151625490,D23,2015/09/20 04:00:00+00,2015/09/20 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2015,September,20,263,Sunday    ,8,2015,September,20,263,Sunday    ,6,Assault,1,West Humber-Clairville,-79.61995805,43.73355278,935,East,Winter,0
